Nomor Perkara,Tanggal Penetapan,Nama Panitera Pengganti,Aktif
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011",WIJI ASTUTI,Ya
00070/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Nov. 2011","FATONI, SH",Ya
00070/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Nov. 2011","TEUKU UMAR, SH. MH.",Ya
00071/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","ROMA SIALLAGAN, SH.",Ya
00071/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","RUSTIANI, SH",Ya
00072/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","HARTANTO, SH",Ya
00072/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","TEUKU UMAR, SH. MH.",Ya
00073/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011","FATONI, SH",Ya
00073/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 01 Des. 2011",SUAEB. SH,Ya
00074/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 05 Des. 2011","DJOKO SANTOSO, SH",Ya
00074/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 05 Des. 2011","FATONI, SH",Ya
00075/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 05 Des. 2011","WIDI ASTUTI, SH",Ya
00075/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 05 Des. 2011",WIJI ASTUTI,Ya
00036/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 27 Jul. 2011","DJOKO SANTOSO, SH",Ya
00036/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 27 Jul. 2011","FATONI, SH",Ya
00037/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 08 Agu. 2011","DJOKO SANTOSO, SH",Ya
00037/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 08 Agu. 2011","HARTANTO, SH",Ya
00038/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 11 Agu. 2011","FATONI, SH",Ya
00038/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 11 Agu. 2011",SUAEB. SH,Ya
00039/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 12 Agu. 2011","FATONI, SH",Ya
00039/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 12 Agu. 2011","TEUKU UMAR, SH. MH.",Ya
00040/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 12 Agu. 2011","WIDI ASTUTI, SH",Ya
00040/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 12 Agu. 2011",WIJI ASTUTI,Ya
00041/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","FATONI, SH",Ya
00041/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","HARTANTO, SH",Ya
42/PID.SUS/TPK/2011/PN.,"Jumat, 19 Agu. 2011","ROMA SIALLAGAN, SH.",Ya
42/PID.SUS/TPK/2011/PN.,"Jumat, 19 Agu. 2011","RUSTIANI, SH",Ya
00043/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","RUSTIANI, SH",Ya
00043/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","WIDI ASTUTI, SH",Ya
00044/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","SRI TASLIHIYAH, SH.",Ya
00044/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","WIDI ASTUTI, SH",Ya
00045/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","FATONI, SH",Ya
00045/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","HARTANTO, SH",Ya
00046/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","ROMA SIALLAGAN, SH.",Ya
00046/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011","RUSTIANI, SH",Ya
00047/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 19 Agu. 2011",SUAEB. SH,Ya
00048/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 23 Agu. 2011","FATONI, SH",Ya
00048/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 23 Agu. 2011","HARTANTO, SH",Ya
00049/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Sep. 2011","FATONI, SH",Ya
00049/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Sep. 2011","TEUKU UMAR, SH. MH.",Ya
00050/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Sep. 2011","FATONI, SH",Ya
00050/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Sep. 2011","HARTANTO, SH",Ya
00051/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 23 Sep. 2011","RUSTIANI, SH",Ya
00051/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 23 Sep. 2011",WIJI ASTUTI,Ya
00052/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 10 Okt. 2011","DJOKO SANTOSO, SH",Ya
00052/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 10 Okt. 2011","FATONI, SH",Ya
00053/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 11 Okt. 2011","ROMA SIALLAGAN, SH.",Ya
00053/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 11 Okt. 2011",WIJI ASTUTI,Ya
00054/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 12 Okt. 2011","SRI TASLIHIYAH, SH.",Ya
00054/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 12 Okt. 2011","TEUKU UMAR, SH. MH.",Ya
00055/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","FATONI, SH",Ya
00055/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","HARTANTO, SH",Ya
00016/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Mar. 2011","FATONI, SH",Ya
00016/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Mar. 2011",WIJI ASTUTI,Ya
00017/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 04 Apr. 2011","SRI TASLIHIYAH, SH.",Ya
00018/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 04 Apr. 2011","TEUKU UMAR, SH. MH.",Ya
00019/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 05 Apr. 2011","FATONI, SH",Ya
00020/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 14 Apr. 2011","ROMA SIALLAGAN, SH.",Ya
00021/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 03 Mei 2011","SRI TASLIHIYAH, SH.",Ya
00021/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 03 Mei 2011",WIJI ASTUTI,Ya
00022/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 03 Mei 2011","SRI TASLIHIYAH, SH.",Ya
00022/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 03 Mei 2011",WIJI ASTUTI,Ya
00023/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 23 Mei 2011","DJOKO SANTOSO, SH",Ya
00023/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 23 Mei 2011","HARTANTO, SH",Ya
00024/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011","FATONI, SH",Ya
00024/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011","HARTANTO, SH",Ya
00025/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011",SUAEB. SH,Ya
00025/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011","TEUKU UMAR, SH. MH.",Ya
00026/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011","ROMA SIALLAGAN, SH.",Ya
00026/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 26 Mei 2011","WIDI ASTUTI, SH",Ya
00027/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 27 Mei 2011","ROMA SIALLAGAN, SH.",Ya
00027/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 27 Mei 2011","RUSTIANI, SH",Ya
00028/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 06 Jun. 2011","SRI TASLIHIYAH, SH.",Ya
00028/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 06 Jun. 2011","TEUKU UMAR, SH. MH.",Ya
00029/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 10 Jun. 2011","RUSTIANI, SH",Ya
00029/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 10 Jun. 2011","WIDI ASTUTI, SH",Ya
00030/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 10 Jun. 2011","RUSTIANI, SH",Ya
00030/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 10 Jun. 2011","WIDI ASTUTI, SH",Ya
00031/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 05 Jul. 2011","TEUKU UMAR, SH. MH.",Ya
00032/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 07 Jul. 2011","SRI TASLIHIYAH, SH.",Ya
00032/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 07 Jul. 2011",WIJI ASTUTI,Ya
00033/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 11 Agu. 2011","FATONI, SH",Ya
00033/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 11 Agu. 2011","HARTANTO, SH",Ya
00034/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 14 Jul. 2011","FATONI, SH",Ya
00034/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 14 Jul. 2011","HARTANTO, SH",Ya
00035/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 27 Jul. 2011","SRI TASLIHIYAH, SH.",Ya
00035/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 27 Jul. 2011",WIJI ASTUTI,Ya
00030/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 18 Nov. 2010",SUAEB. SH,Ya
00030/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 18 Nov. 2010","SUSWANTI, SH.",Ya
00031/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 18 Nov. 2010","DJOKO SANTOSO, SH",Ya
00031/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 18 Nov. 2010","SUSWANTI, SH.",Ya
00032/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 02 Des. 2010","DJOKO SANTOSO, SH",Ya
00032/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 02 Des. 2010","HARTANTO, SH",Ya
00033/PID.B/TPKOR/2010/PN.JKT.PST,"Rabu, 22 Des. 2010","ROMA SIALLAGAN, SH.",Ya
00033/PID.B/TPKOR/2010/PN.JKT.PST,"Rabu, 22 Des. 2010","SRI SUNARYATI, SH.",Ya
00034/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 23 Des. 2010","DJOKO SANTOSO, SH",Ya
00034/PID.B/TPKOR/2010/PN.JKT.PST,"Kamis, 23 Des. 2010","HARTANTO, SH",Ya
00001/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 18 Jan. 2011","ROMA SIALLAGAN, SH.",Ya
00001/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 18 Jan. 2011","RUSTIANI, SH",Ya
00002/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 26 Jan. 2011","ROMA SIALLAGAN, SH.",Ya
00002/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 26 Jan. 2011","RUSTIANI, SH",Ya
00003/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 09 Feb. 2011","HARTANTO, SH",Ya
00003/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 09 Feb. 2011",SUAEB. SH,Ya
00004/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Feb. 2011","HARTANTO, SH",Ya
00004/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Feb. 2011","WIDI ASTUTI, SH",Ya
00005/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Feb. 2011","HARTANTO, SH",Ya
00005/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Feb. 2011","WIDI ASTUTI, SH",Ya
00006/PID.B/TPKOR/2011/PN.JKT.PST,"Selasa, 01 Mar. 2011","ROMA SIALLAGAN, SH.",Ya
00007/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 03 Mar. 2011","ROMA SIALLAGAN, SH.",Ya
00007/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 03 Mar. 2011","RUSTIANI, SH",Ya
00008/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Mar. 2011","ROMA SIALLAGAN, SH.",Ya
00008/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Mar. 2011",SUAEB. SH,Ya
00009/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Mar. 2011","ROMA SIALLAGAN, SH.",Ya
00009/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Mar. 2011",SUAEB. SH,Ya
00010/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 18 Mar. 2011","DJOKO SANTOSO, SH",Ya
00010/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 18 Mar. 2011","HARTANTO, SH",Ya
00011/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 18 Mar. 2011","DJOKO SANTOSO, SH",Ya
00011/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 18 Mar. 2011","HARTANTO, SH",Ya
00012/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 21 Mar. 2011","RUSTIANI, SH",Ya
00012/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 21 Mar. 2011","WIDI ASTUTI, SH",Ya
00013/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 28 Mar. 2011","TEUKU UMAR, SH. MH.",Ya
00014/PID.B/TPKOR/2011/PN.JKT.PST,"Senin, 28 Mar. 2011","RUSTIANI, SH",Ya
00015/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Mar. 2011","FATONI, SH",Ya
00015/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 30 Mar. 2011",WIJI ASTUTI,Ya
